7.145746568491834205e-01,2.000792543568901127e+00
7.247758421417573871e-01,2.000796623309158306e+00
7.349770427310394760e-01,2.000800731337413652e+00
7.451782401248264742e-01,2.000804812140190680e+00
7.553795111471073298e-01,2.000808888599918678e+00
7.655807757093354704e-01,2.000812969783987594e+00
7.757819964588461570e-01,2.000817050675020248e+00
7.859831818628781885e-01,2.000821132813578096e+00
7.961843935991984589e-01,2.000825217138995527e+00
8.063855840783652473e-01,2.000829387956165384e+00
8.165868296541585192e-01,2.000833584309838820e+00
8.267880329322410127e-01,2.000837745501574894e+00
8.369892461677774786e-01,2.000841870426236291e+00
8.471904239299927752e-01,2.000845996253922898e+00
8.573916281847141496e-01,2.000850123976559924e+00
8.675928946601092484e-01,2.000854255958922856e+00
8.777941352984143242e-01,2.000858397370493424e+00
8.879953128864539469e-01,2.000862598076403209e+00
8.981964722546460500e-01,2.000866857243492891e+00
9.083976393863438803e-01,2.000871063031756769e+00
9.185988361524766166e-01,2.000875252413303773e+00
9.288000955260768965e-01,2.000879443713155847e+00
9.390013292397015876e-01,2.000883642386190875e+00
9.492025201679982205e-01,2.000887844587811770e+00
9.594036839564294983e-01,2.000892051422778373e+00
9.696048961537484523e-01,2.000896263042569512e+00
9.798061520459439011e-01,2.000900483775966965e+00
9.900073707515997246e-01,2.000904714472223844e+00
1.000208547921068503e+00,2.000908952449322875e+00
1.010409710548522577e+00,2.000913198219929523e+00
1.020610991315699545e+00,2.000917471864049446e+00
1.030812234779151293e+00,2.000921902874945424e+00
1.041013428666480500e+00,2.000926325294034136e+00
1.051214615528025531e+00,2.000930716409809573e+00
1.061415800938769749e+00,2.000935072089667255e+00
1.071616985928631971e+00,2.000939382936093747e+00
1.081818197320402408e+00,2.000943657859290070e+00
1.092019377017816595e+00,2.000947946603477412e+00
1.102220634472568905e+00,2.000952225309865717e+00
1.112421885619415463e+00,2.000956523118161190e+00
1.122623093030271191e+00,2.000960833338022216e+00
1.132824264645019063e+00,2.000965200231473062e+00
1.143025438592587317e+00,2.000969738708453516e+00
1.153226622897808529e+00,2.000974277271846180e+00
1.163427834370504454e+00,2.000978730147472184e+00
1.173629071720748263e+00,2.000983095271846146e+00
1.183830279345153835e+00,2.000987467595670033e+00
1.194031536413597827e+00,2.000991831102818974e+00
1.204232791790318613e+00,2.000996227618305312e+00
1.214434037419996670e+00,2.001000720885418804e+00
1.224635259599366144e+00,2.001005213898748636e+00
1.234836442450999661e+00,2.001009698786393010e+00
